iteration,N,M_min,M_max,M_ratio,alpha_true,fit_method,alpha_fit,alpha_uncertainty,convergence_status,timestamp,runtime_ms,r_squared
94,100,0.1,100.0,1000.0,2.35,mle,2.4417140228503165,0.14417140228503164,True,2026-02-03T10:10:45.740197,0.041484832763671875,
94,100,0.1,100.0,1000.0,2.35,ls,2.320526836125651,0.14958068703677754,True,2026-02-03T10:10:45.740205,0.3724098205566406,0.971736596687589
95,100,0.1,100.0,1000.0,2.35,mle,2.4337314135065293,0.14337314135065293,True,2026-02-03T10:10:45.740617,0.04029273986816406,
95,100,0.1,100.0,1000.0,2.35,ls,2.22929957671258,0.15050528308520902,True,2026-02-03T10:10:45.740625,0.3306865692138672,0.9733804629480084
96,100,0.1,100.0,1000.0,2.35,mle,2.245756793965886,0.1245756793965886,True,2026-02-03T10:10:45.741033,0.03933906555175781,
96,100,0.1,100.0,1000.0,2.35,ls,1.6477115520139138,0.178157526727928,True,2026-02-03T10:10:45.741041,0.3273487091064453,0.9144723494133351
97,100,0.1,100.0,1000.0,2.35,mle,2.556767567073134,0.1556767567073134,True,2026-02-03T10:10:45.741445,0.03933906555175781,
97,100,0.1,100.0,1000.0,2.35,ls,2.0404555836438543,0.1806909210936499,True,2026-02-03T10:10:45.741453,0.32520294189453125,0.9479635056576918
98,100,0.1,100.0,1000.0,2.35,mle,2.5654833745960888,0.1565483374596089,True,2026-02-03T10:10:45.741858,0.03910064697265625,
98,100,0.1,100.0,1000.0,2.35,ls,2.2061327870261493,0.12280038019367664,True,2026-02-03T10:10:45.741874,0.32591819763183594,0.9847443876943608
99,100,0.1,100.0,1000.0,2.35,mle,2.3814856155492174,0.13814856155492175,True,2026-02-03T10:10:45.742361,0.03933906555175781,
99,100,0.1,100.0,1000.0,2.35,ls,2.3212327414310394,0.1262386293966982,True,2026-02-03T10:10:45.742369,0.4050731658935547,0.9825635106859397
