iteration,N,M_min,M_max,M_ratio,alpha_true,fit_method,alpha_fit,alpha_uncertainty,convergence_status,timestamp,runtime_ms,r_squared
94,50,0.1,100.0,1000.0,2.35,mle,2.2005883886349467,0.16978883820352017,True,2026-02-03T10:10:45.675692,0.046253204345703125,
94,50,0.1,100.0,1000.0,2.35,ls,1.8178836882642586,0.11912098948009348,True,2026-02-03T10:10:45.675699,0.3407001495361328,0.9708202696484911
95,50,0.1,100.0,1000.0,2.35,mle,2.096357304667527,0.15504833694676282,True,2026-02-03T10:10:45.676157,0.052928924560546875,
95,50,0.1,100.0,1000.0,2.35,ls,1.5512225537776763,0.12562193655102913,True,2026-02-03T10:10:45.676165,0.33926963806152344,0.9561077711098727
96,50,0.1,100.0,1000.0,2.35,mle,2.37060142676234,0.19383231263352152,True,2026-02-03T10:10:45.676574,0.03933906555175781,
96,50,0.1,100.0,1000.0,2.35,ls,1.7094473257885918,0.18338648436810162,True,2026-02-03T10:10:45.676582,0.3304481506347656,0.9354084449612805
97,50,0.1,100.0,1000.0,2.35,mle,2.317291730902041,0.1862931831443596,True,2026-02-03T10:10:45.676995,0.04696846008300781,
97,50,0.1,100.0,1000.0,2.35,ls,1.7343270599419078,0.15095153159761399,True,2026-02-03T10:10:45.677003,0.3275871276855469,0.9565229860561788
98,50,0.1,100.0,1000.0,2.35,mle,2.369306925580406,0.19364924252072166,True,2026-02-03T10:10:45.677405,0.03910064697265625,
98,50,0.1,100.0,1000.0,2.35,ls,1.9043874395356555,0.2402868750077154,True,2026-02-03T10:10:45.677423,0.32401084899902344,0.9128073530220727
99,50,0.1,100.0,1000.0,2.35,mle,2.3263348093781815,0.1875720675670158,True,2026-02-03T10:10:45.677830,0.03981590270996094,
99,50,0.1,100.0,1000.0,2.35,ls,2.0087735552237636,0.20687975967902283,True,2026-02-03T10:10:45.677839,0.3273487091064453,0.9496380923271647
